Ticker,Date,Close,Prev20High,R1,R3,R5,R10,RSI,RVOL,OBV_Up,MFI,Squeeze,Tight,NR7,BaseWeeks,VolSurge
AIAENG.NS,2026-05-27,4428.10009765625,4194.0,0.0,2.1363586091091458,2.1047335194744,0.24615302507544623,69.93396687057783,15.9,True,93.9051477951614,False,False,False,2,True
AIAENG.NS,2026-05-29,4503.60009765625,4495.0,0.42410731952400305,0.39301240446418806,2.8221888022960773,-3.772535275327149,78.87214868719026,0.73,True,95.03116152906459,False,False,False,0,True
AIIL.NS,2026-05-21,527.2000122070312,522.4500122070312,-3.1202602098141297,-6.1361922144288155,-5.728378510577825,-14.396817651107451,67.34503486304732,1.61,True,81.47390362990073,False,False,False,2,True
AIIL.NS,2026-06-15,558.7000122070312,547.0,-1.2618556719050766,-1.2797609196065318,,,66.74534164871068,2.16,True,89.89796865840546,False,False,False,0,True
AKUMS.NS,2026-06-10,592.0999755859375,572.7000122070312,2.871136750711223,4.703603744204443,-0.09288765675500299,,80.72079244446942,6.65,True,93.12160601307578,False,False,False,2,True
AKUMS.NS,2026-06-11,609.0999755859375,595.9000244140625,2.2656459335513413,-2.0111640930892904,-1.2149012765577116,,84.02749823098384,4.35,True,95.53421833632738,False,False,False,1,True
AKUMS.NS,2026-06-12,622.9000244140625,621.0,-0.4735932078034799,-5.032916261415066,-2.921819151339944,,85.45580114017181,1.06,True,96.10946927323161,False,False,False,0,True
AMBER.NS,2026-06-18,7965.5,7934.5,-0.960391689159501,,,,60.650258280158006,1.06,True,60.08364994940856,False,True,False,4,False
ANANDRATHI.NS,2026-06-19,1867.5,1856.5,,,,,73.3066230116483,2.37,True,71.7776785206392,False,False,False,10,False
ANANTRAJ.NS,2026-06-04,589.3499755859375,564.8499755859375,-3.2747923292574144,-8.246369322000724,-12.912527146586905,-10.282510918183785,82.95860388803261,2.78,True,86.90492266660975,False,False,False,1,True
ANGELONE.NS,2026-05-21,339.6499938964844,334.95001220703125,-0.08832262574990368,1.413224907052335,-0.7949305867722134,-0.5741150373897663,65.3991710491781,2.74,True,79.25391822634026,False,False,False,0,True
ANGELONE.NS,2026-05-25,346.45001220703125,345.6499938964844,-0.5772838590072937,-2.742098330284659,-3.1317666968451063,-5.989320037200708,66.00100861896905,0.63,True,84.40316459290241,False,False,False,0,False
ANGELONE.NS,2026-06-15,352.29998779296875,351.0,-1.1495849938401803,0.14192450108565513,,,54.191128548710864,3.28,True,50.56953173796702,False,True,False,3,True
ANUP.NS,2026-06-17,2132.39990234375,2048.60009765625,4.051779705552017,,,,63.63635547418333,15.89,True,80.85456809481154,False,False,False,2,True
ANUP.NS,2026-06-18,2218.800048828125,2168.0,1.2258856396835327,,,,78.68404323538039,0.68,True,90.63998953735745,False,False,False,0,True
APARINDS.NS,2026-05-27,13426.0,13149.0,0.0,-4.655146730224935,0.8342022940563076,4.9083867123491665,59.25925925925926,3.19,True,53.15267173471953,False,False,False,4,True
APARINDS.NS,2026-06-11,14551.0,14246.0,4.60449453645797,11.112638306645595,8.666071060408221,,68.3240107727367,3.35,True,69.2622581627891,False,True,False,1,True
APARINDS.NS,2026-06-12,15221.0,14970.0,5.025950988765526,5.794625845870827,6.9574929373891425,,76.38113570741098,1.51,True,75.36955706026698,False,True,False,0,True
APARINDS.NS,2026-06-15,15986.0,15340.0,1.1384961841611307,-1.088452395846362,,,79.21747967479675,1.1,True,79.75394201605206,False,False,False,0,True
APOLLO.NS,2026-05-25,408.20001220703125,377.70001220703125,0.9554124889409321,2.364035670726561,-0.9921651615465321,-0.2939765240434711,76.4597072958032,1.61,True,88.75352728315455,False,False,False,0,True
APOLLO.NS,2026-06-02,437.0,433.79998779296875,-6.739133228153604,-3.5812343012550096,-5.480551992455663,-0.35468828214387793,85.06475161860895,1.31,True,85.92775887396553,False,True,False,1,True
APOLLOHOSP.NS,2026-05-21,8308.5,8180.0,0.6499368116988702,-0.6017933441656131,-0.4332912077992468,-0.7161340795570847,81.19777158774373,3.67,True,72.41395275579993,False,False,False,6,True
APOLLOHOSP.NS,2026-06-09,8524.0,8490.0,-0.41647114030971544,-0.30502111684654887,-1.5661661191928689,,68.78954027836356,1.74,True,67.63483720028168,False,True,False,5,True
APOLLOTYRE.NS,2026-06-15,414.3500061035156,406.0,0.5068193731342596,3.294314877619242,,,60.8539078338149,4.77,True,64.34477901673716,False,True,False,4,True
APOLLOTYRE.NS,2026-06-17,429.6000061035156,420.3999938964844,-0.37244089403716263,,,,64.08683061181166,5.77,True,75.14432941926874,False,True,False,3,True
ARVINDFASN.NS,2026-06-17,484.29998779296875,479.8500061035156,-1.280194475681784,,,,58.626276283661355,2.42,True,59.91104473657549,False,True,False,3,False
ASAHIINDIA.NS,2026-05-26,891.5999755859375,887.2000122070312,3.0226573513890465,1.2337371356219595,0.8467977831833506,-1.0879263613147172,64.22901898042169,3.57,True,61.044038495159505,False,False,False,7,True
ASAHIINDIA.NS,2026-05-27,918.5499877929688,896.9000244140625,0.0,-2.1501279475768076,-1.638450600726682,-4.9371265786962155,68.33918776968943,10.15,True,78.48537452424489,False,False,False,1,True
ASHAPURMIN.NS,2026-05-29,739.5,699.25,-3.1304968781693754,-2.298850574712641,-4.96957403651116,-6.416499284250343,70.08423289774859,10.55,True,78.4255344188029,False,False,False,2,True
ASHOKA.NS,2026-06-15,132.49000549316406,130.9499969482422,0.09056918424967808,-0.558536842390156,,,61.51129198059201,50.41,True,89.5874686564943,False,True,False,3,True
ASKAUTOLTD.NS,2026-06-19,470.0,467.1499938964844,,,,,68.52208942611307,1.77,True,71.34352469791835,False,False,False,11,True
ASTERDM.NS,2026-06-09,790.3499755859375,785.0,2.8531725848928158,3.112549804642706,-1.3032185881112657,,59.465490851058625,3.41,True,74.46367400825295,False,True,False,5,True
ASTERDM.NS,2026-06-10,812.9000244140625,807.0,0.10456090053019285,-3.223030067678523,-5.7756194854186145,,67.68877644657238,2.1,True,78.75257800972447,False,False,False,1,True
ASTRAMICRO.NS,2026-05-21,1184.5,1179.0,-0.8104664910035919,14.563106796116498,17.97383068079885,16.310675489394267,60.20654027392471,2.24,True,54.23389177027172,False,False,False,4,True
ASTRAMICRO.NS,2026-05-25,1235.5999755859375,1199.0,9.825188314405153,13.094856913654219,6.523144802403857,14.292649649996282,69.35530238347808,4.67,True,72.68086466714612,False,False,False,0,True
ASTRAMICRO.NS,2026-05-26,1357.0,1254.0,2.9771572891718945,3.2940273523857755,-2.4465697252671337,7.420777536615697,80.18867148513331,14.13,True,91.67624083390386,False,False,False,0,True
ASTRAMICRO.NS,2026-05-27,1397.4000244140625,1389.699951171875,0.0,-5.810796609670533,-5.274085584268562,1.9321596914470662,78.55578978984505,1.82,True,93.49096900013097,False,False,False,0,True
ASTRAMICRO.NS,2026-06-17,1574.4000244140625,1490.0,6.07215282669451,,,,68.2248727764153,3.72,True,71.66488881618862,False,True,False,1,True
ASTRAMICRO.NS,2026-06-18,1670.0,1598.4000244140625,0.8443099153256028,,,,73.25359513800989,3.04,True,74.97142043871263,False,True,False,0,True
ATGL.NS,2026-05-26,712.8510131835938,684.6609127660406,13.38522149047494,8.442018738883682,3.5128407391814775,5.476100512776783,64.16514327240964,5.36,True,87.55233630010478,False,False,False,1,True
ATGL.NS,2026-05-27,808.2677001953125,731.1446729719274,0.0,-9.24494161217484,-11.248527297163458,-9.91279847293497,76.68073338352959,5.48,True,94.59895133296519,False,False,False,0,True
ATHERENERG.NS,2026-06-03,1022.0499877929688,1003.9000244140625,-3.3168596236775483,-1.937281740565855,1.951960515171236,-3.116283544478571,66.47189848311035,4.44,True,65.8024241248616,False,True,False,1,True
ATLANTAELE.NS,2026-05-29,1971.9000244140625,1901.800048828125,0.5933338925411036,3.9657220079108324,3.6563707436111814,-6.501347515337718,66.43271913180959,1.99,True,85.59005406283389,False,False,False,0,False
ATLANTAELE.NS,2026-06-01,1983.5999755859375,1972.199951171875,-1.5678552111673016,8.464409481779022,-1.4619883220876595,-7.829195839344482,62.668865960642485,1.42,True,83.71315499983902,False,False,False,0,False
ATLANTAELE.NS,2026-06-04,2151.5,2058.0,-4.996514059958168,-12.121777774953523,-15.166165411486176,-11.433883337206597,76.53321111861118,0.79,True,83.33491089794708,False,True,False,0,False
AUBANK.NS,2026-06-15,1033.5999755859375,1025.0,-1.0158668970602136,-0.798181133404452,,,55.5754461889855,0.92,True,38.124023845211596,False,True,False,6,False
AURIONPRO.NS,2026-06-15,852.5499877929688,838.0,2.1523707564171435,2.867868460162204,,,56.18395884207781,19.86,True,78.65975247021971,False,True,False,1,True
AUROPHARMA.NS,2026-05-21,1546.699951171875,1539.0,-5.379191426807606,-5.5278982801557515,-7.163634205449066,-5.37272762716362,85.92315829173204,0.93,True,85.37946755456962,False,False,False,2,False
AVALON.NS,2026-05-20,1464.4000244140625,1427.800048828125,-0.17754544814200246,3.1958430741312105,2.2329930774863893,3.509971562219061,79.28505740546375,12.7,True,93.25916099953132,False,False,False,1,True
AVALON.NS,2026-06-04,1637.699951171875,1570.0999755859375,-1.819620665952193,0.10991322475384369,-4.243756614285077,7.1808085218601825,77.63529558858758,3.38,True,84.97625662138321,False,True,False,1,False
AVALON.NS,2026-06-15,1760.0,1696.0,-1.2329517711292648,-0.2670426802201753,,,70.87935360910458,1.44,True,79.75388465586316,False,True,False,0,False
AVL.NS,2026-06-15,567.4000244140625,562.4000244140625,4.141698799584614,8.820935079206937,,,60.133564023713014,2.35,True,44.237992554847345,False,True,False,1,True
AVL.NS,2026-06-16,590.9000244140625,570.7000122070312,2.809269741086595,6.600101267329017,,,66.19062460418775,2.22,True,57.140068171314425,False,False,False,1,True
AVL.NS,2026-06-17,607.5,593.7000122070312,1.637862091692388,,,,69.17353575657307,2.22,True,67.05710422704877,False,False,False,0,True
AVL.NS,2026-06-18,617.4500122070312,615.2000122070312,2.0163595369493192,,,,70.9008151095343,1.03,True,73.8681925923854,False,False,True,0,True
AVL.NS,2026-06-19,629.9000244140625,622.0,,,,,77.26006190993446,1.42,True,84.01472537988883,False,False,False,0,True
